date,PM2.5,TEMP,PRES,WSPM,RAIN,weekday,day_type
2016-09-29,39.0,8.65,1018.0,0.7,0.0,3,Weekday
2016-09-29,14.0,8.7,1017.75,1.2,0.0,3,Weekday
2016-09-29,16.0,9.075,1018.0,0.8,0.0,3,Weekday
2016-09-29,18.0,12.1,1018.0,1.6,0.0,3,Weekday
2016-09-29,21.0,14.3,1017.9,1.2,0.0,3,Weekday
2016-09-29,28.0,16.4,1017.3,1.1,0.0,3,Weekday
2016-09-29,40.0,18.7,1016.3,1.7,0.0,3,Weekday
2016-09-29,52.0,19.9,1015.6,3.2,0.0,3,Weekday
2016-09-29,55.0,20.6,1014.1,2.8,0.0,3,Weekday
2016-09-29,57.0,21.0,1013.2,2.9,0.0,3,Weekday
2016-09-29,54.0,21.4,1012.6,2.3,0.0,3,Weekday
2016-09-29,61.0,20.9,1012.4,2.4,0.0,3,Weekday
2016-09-29,75.0,20.3,1012.1,1.7,0.0,3,Weekday
2016-09-29,87.0,19.6,1012.2,1.4,0.0,3,Weekday
2016-09-29,82.0,17.5,1012.5,0.8,0.0,3,Weekday
2016-09-29,81.0,15.5,1012.7,1.0,0.0,3,Weekday
2016-09-29,86.0,15.5,1012.9,0.5,0.0,3,Weekday
2016-09-29,84.0,14.9,1013.0,0.5,0.0,3,Weekday
2016-09-29,94.0,14.0,1012.8,0.7,0.0,3,Weekday
2016-09-30,112.0,15.0,1012.6,1.2,0.0,4,Weekday
2016-09-30,99.0,13.8,1012.6,1.0,0.0,4,Weekday
2016-09-30,73.0,12.7,1012.7,0.2,0.0,4,Weekday
2016-09-30,71.0,11.8,1012.6,0.7,0.0,4,Weekday
2016-09-30,73.0,12.4,1012.5,1.1,0.0,4,Weekday
2016-09-30,77.0,13.2,1012.8,1.2,0.0,4,Weekday
2016-09-30,75.0,12.425,1013.0,1.0,0.0,4,Weekday
2016-09-30,70.0,12.7,1013.1,0.5,0.0,4,Weekday
2016-09-30,77.0,15.4,1013.3,1.1,0.0,4,Weekday
2016-09-30,89.0,17.0,1013.3,1.3,0.0,4,Weekday
2016-09-30,94.0,18.8,1013.0,1.4,0.0,4,Weekday
2016-09-30,92.0,20.2,1012.3,1.1,0.0,4,Weekday
2016-09-30,97.0,21.3,1011.6,1.5,0.0,4,Weekday
2016-09-30,104.0,22.6,1010.6,1.2,0.0,4,Weekday
2016-09-30,107.0,23.6,1009.6,1.5,0.0,4,Weekday
2016-09-30,108.0,24.4,1009.1,0.9,0.0,4,Weekday
2016-09-30,110.0,24.0,1008.8,2.3,0.0,4,Weekday
2016-09-30,108.0,23.3,1009.0,1.7,0.0,4,Weekday
2016-09-30,121.0,21.6,1009.0,1.3,0.0,4,Weekday
2016-09-30,130.0,17.9,1009.3,0.4,0.0,4,Weekday
2016-09-30,141.0,16.9,1009.6,0.6,0.0,4,Weekday
2016-09-30,130.0,16.5,1009.9,1.0,0.0,4,Weekday
2016-09-30,130.0,16.2,1010.3,1.2,0.0,4,Weekday
2016-09-30,127.0,18.2,1010.0,1.1,0.0,4,Weekday
2016-10-01,133.0,17.6,1009.8,1.3,0.0,5,Weekend
2016-10-01,126.0,15.3,1009.9,0.9,0.0,5,Weekend
2016-10-01,149.0,16.2,1010.9,2.3,0.0,5,Weekend
2016-10-01,165.0,15.2,1010.9,1.1,0.0,5,Weekend
2016-10-01,159.0,15.3,1010.6,1.4,0.0,5,Weekend
2016-10-01,159.0,14.0,1010.6,0.3,0.0,5,Weekend
2016-10-01,157.0,14.2,1010.6,0.6,0.0,5,Weekend
2016-10-01,158.0,14.0,1011.0,0.7,0.0,5,Weekend
2016-10-01,166.0,16.3,1011.3,0.5,0.0,5,Weekend
2016-10-01,184.0,18.4,1011.5,0.6,0.0,5,Weekend
2016-10-01,186.0,19.6,1011.5,1.1,0.0,5,Weekend
2016-10-01,186.0,21.2,1010.9,1.2,0.0,5,Weekend
2016-10-01,200.0,22.6,1010.4,0.8,0.0,5,Weekend
2016-10-01,218.0,24.1,1009.7,1.4,0.0,5,Weekend
2016-10-01,170.0,24.9,1009.4,1.8,0.0,5,Weekend
2016-10-01,153.0,24.7,1009.4,2.4,0.0,5,Weekend
2016-10-01,150.0,24.2,1009.2,1.9,0.0,5,Weekend
2016-10-01,148.0,23.5,1009.3,0.9,0.0,5,Weekend
2016-10-01,142.0,20.6,1009.6,0.3,0.0,5,Weekend
2016-10-01,151.0,18.7,1010.1,0.7,0.0,5,Weekend
2016-10-01,150.0,17.8,1010.7,0.6,0.0,5,Weekend
2016-10-01,159.0,17.4,1011.2,0.4,0.0,5,Weekend
2016-10-01,173.0,17.4,1011.3,0.8,0.0,5,Weekend
2016-10-01,197.0,17.4,1011.7,0.8,0.0,5,Weekend
2016-10-02,212.0,17.4,1011.5,0.7,0.0,6,Weekend
2016-10-02,211.0,16.6,1011.5,0.9,0.0,6,Weekend
2016-10-02,205.0,16.5,1011.1,0.9,0.0,6,Weekend
2016-10-02,189.0,15.6,1011.1,0.9,0.0,6,Weekend
2016-10-02,180.0,14.6,1010.6,0.4,0.0,6,Weekend
2016-10-02,155.0,14.3,1010.6,0.4,0.0,6,Weekend
2016-10-02,160.0,14.9,1010.3,1.3,0.0,6,Weekend
2016-10-02,178.0,16.1,1010.8,0.7,0.0,6,Weekend
2016-10-02,202.0,17.6,1010.8,1.1,0.0,6,Weekend
2016-10-02,185.0,17.5,1011.0,1.0,0.2,6,Weekend
2016-10-02,172.0,19.0,1010.5,1.3,0.0,6,Weekend
2016-10-02,180.0,20.1,1010.0,1.8,0.0,6,Weekend
2016-10-02,183.0,21.0,1009.5,1.4,0.0,6,Weekend
2016-10-02,168.0,23.0,1008.4,1.1,0.0,6,Weekend
2016-10-02,170.0,24.3,1007.4,1.4,0.0,6,Weekend
2016-10-02,170.0,24.5,1006.9,1.5,0.0,6,Weekend
2016-10-02,160.0,24.5,1006.3,1.5,0.0,6,Weekend
2016-10-02,167.0,24.1,1005.8,1.4,0.0,6,Weekend
2016-10-02,187.0,22.1,1005.9,0.4,0.0,6,Weekend
2016-10-02,202.0,20.6,1005.7,0.7,0.0,6,Weekend
2016-10-02,235.0,20.3,1005.7,0.5,0.0,6,Weekend
2016-10-02,247.0,20.4,1005.6,0.8,0.0,6,Weekend
2016-10-02,260.0,22.0,1005.4,1.6,0.0,6,Weekend
2016-10-02,172.0,21.5,1005.3,1.4,0.0,6,Weekend
2016-10-03,100.0,20.6,1005.0,1.5,0.0,0,Weekday
2016-10-03,89.0,19.8,1004.8,1.5,0.0,0,Weekday
2016-10-03,89.0,19.5,1004.9,0.9,0.0,0,Weekday
2016-10-03,87.0,19.6,1004.6,0.8,0.0,0,Weekday
2016-10-03,92.0,19.5,1005.1,1.2,0.0,0,Weekday
2016-10-03,180.0,19.2,1005.1,1.0,0.0,0,Weekday
2016-10-03,168.0,18.8,1005.6,1.0,0.0,0,Weekday
2016-10-03,143.0,18.2,1005.9,0.8,0.0,0,Weekday
2016-10-03,135.0,19.6,1006.5,1.9,0.0,0,Weekday
2016-10-03,116.0,20.7,1007.2,1.4,0.0,0,Weekday
2016-10-03,141.0,22.5,1007.2,1.1,0.0,0,Weekday
2016-10-03,162.0,23.9,1007.2,1.2,0.0,0,Weekday
2016-10-03,160.0,25.2,1007.2,1.6,0.0,0,Weekday
2016-10-03,142.0,26.7,1006.4,1.9,0.0,0,Weekday
2016-10-03,120.0,27.9,1006.2,1.7,0.0,0,Weekday
2016-10-03,82.0,28.4,1006.0,1.8,0.0,0,Weekday
2016-10-03,50.0,28.0,1006.4,2.0,0.0,0,Weekday
2016-10-03,61.0,27.2,1006.6,1.3,0.0,0,Weekday
2016-10-03,80.0,23.8,1007.4,0.2,0.0,0,Weekday
2016-10-03,116.0,21.4,1008.2,1.1,0.0,0,Weekday
2016-10-03,115.0,20.3,1008.8,0.1,0.0,0,Weekday
2016-10-03,117.0,19.6,1009.4,0.2,0.0,0,Weekday
2016-10-03,144.0,21.5,1010.0,0.6,0.0,0,Weekday
2016-10-03,185.0,22.2,1010.6,4.7,0.0,0,Weekday
2016-10-04,132.0,21.3,1011.3,3.6,0.0,1,Weekday
2016-10-04,28.0,20.3,1011.3,3.8,0.0,1,Weekday
2016-10-04,19.0,19.8,1011.2,3.6,0.0,1,Weekday
2016-10-04,26.0,19.1,1011.6,2.9,0.0,1,Weekday
2016-10-04,25.0,18.5,1011.5,2.3,0.0,1,Weekday
2016-10-04,16.0,17.8,1011.6,1.8,0.0,1,Weekday
2016-10-04,21.0,17.7,1012.6,3.7,0.0,1,Weekday
2016-10-04,19.0,17.0,1012.9,2.6,0.0,1,Weekday
2016-10-04,24.0,16.9,1012.6,3.2,0.0,1,Weekday
2016-10-04,25.0,16.9,1012.3,3.1,0.0,1,Weekday
2016-10-04,28.0,16.9,1012.0,2.2,0.0,1,Weekday
2016-10-04,28.0,16.8,1011.1,1.5,0.0,1,Weekday
2016-10-04,19.0,16.7,1010.5,1.4,0.0,1,Weekday
2016-10-04,32.0,16.8,1009.3,1.1,0.0,1,Weekday
2016-10-04,33.0,16.8,1008.6,2.0,0.0,1,Weekday
2016-10-04,41.0,14.9,1009.0,3.5,0.5,1,Weekday
2016-10-04,39.0,14.8,1009.6,2.5,5.1,1,Weekday
2016-10-04,44.0,14.7,1009.5,1.6,1.6,1,Weekday
2016-10-04,44.0,14.9,1009.9,1.5,0.3,1,Weekday
2016-10-04,41.0,15.1,1011.0,1.2,0.0,1,Weekday
2016-10-04,42.0,15.1,1011.8,1.6,0.0,1,Weekday
2016-10-04,42.0,15.2,1012.0,0.9,0.0,1,Weekday
2016-10-04,37.0,15.2,1012.3,1.0,0.0,1,Weekday
2016-10-04,29.0,15.0,1012.4,0.7,0.0,1,Weekday
2016-10-05,27.0,14.4,1012.3,0.5,0.0,2,Weekday
2016-10-05,20.0,13.6,1012.5,1.1,0.1,2,Weekday
2016-10-05,18.0,13.2,1012.8,0.2,0.0,2,Weekday
2016-10-05,20.0,14.2,1012.8,1.1,0.0,2,Weekday
2016-10-05,24.0,14.3,1013.3,1.3,0.0,2,Weekday
2016-10-05,48.0,14.5,1013.7,0.9,0.0,2,Weekday
2016-10-05,57.0,14.4,1013.9,1.3,0.0,2,Weekday
2016-10-05,50.0,14.7,1014.1,1.3,0.0,2,Weekday
2016-10-05,53.0,15.4,1014.7,1.3,0.0,2,Weekday
2016-10-05,49.0,15.6,1015.3,2.5,0.0,2,Weekday
2016-10-05,44.0,16.2,1015.3,1.4,0.0,2,Weekday
2016-10-05,59.0,17.2,1014.9,2.4,0.0,2,Weekday
2016-10-05,60.0,18.9,1014.0,2.5,0.0,2,Weekday
2016-10-05,60.0,20.6,1013.4,1.6,0.0,2,Weekday
2016-10-05,62.0,21.4,1013.1,2.8,0.0,2,Weekday
2016-10-05,66.0,20.8,1013.1,2.6,0.0,2,Weekday
2016-10-05,61.0,20.8,1013.1,1.9,0.0,2,Weekday
2016-10-05,63.0,20.6,1013.7,1.7,0.0,2,Weekday
2016-10-05,64.0,19.5,1014.3,1.0,0.0,2,Weekday
2016-10-05,73.0,17.4,1014.9,0.0,0.0,2,Weekday
2016-10-05,85.0,16.6,1015.7,1.3,0.0,2,Weekday
2016-10-05,88.0,16.5,1016.9,1.2,0.0,2,Weekday
2016-10-05,91.0,15.8,1017.5,1.2,0.0,2,Weekday
2016-10-05,96.0,15.2,1018.2,1.2,0.0,2,Weekday
2016-10-06,94.0,14.0,1018.4,0.4,0.0,3,Weekday
2016-10-06,90.0,13.2,1018.6,0.8,0.0,3,Weekday
2016-10-06,81.0,14.0,1019.3,1.1,0.0,3,Weekday
2016-10-06,82.0,14.5,1019.6,1.2,0.0,3,Weekday
2016-10-06,91.0,14.9,1020.2,0.7,0.0,3,Weekday
2016-10-06,92.0,15.4,1020.6,1.6,0.0,3,Weekday
2016-10-06,95.0,15.7,1021.2,1.3,0.0,3,Weekday
2016-10-06,94.0,15.6,1021.9,2.0,0.0,3,Weekday
2016-10-06,89.0,15.3,1022.7,2.1,0.0,3,Weekday
2016-10-06,83.0,15.6,1023.0,1.8,0.0,3,Weekday
2016-10-06,71.0,15.5,1023.0,1.6,0.0,3,Weekday
2016-10-06,64.0,15.9,1022.5,2.1,0.0,3,Weekday
2016-10-06,63.0,16.4,1022.0,1.9,0.0,3,Weekday
2016-10-06,57.0,17.0,1021.6,1.8,0.0,3,Weekday
2016-10-06,50.0,17.5,1020.6,1.4,0.0,3,Weekday
2016-10-06,51.0,17.5,1020.4,1.7,0.0,3,Weekday
2016-10-06,48.0,17.3,1020.2,1.5,0.0,3,Weekday
2016-10-06,52.0,17.0,1020.2,1.7,0.0,3,Weekday
2016-10-06,62.0,14.8,1020.2,2.5,11.7,3,Weekday
2016-10-06,68.0,14.6,1020.2,1.8,10.9,3,Weekday
2016-10-06,73.0,14.6,1020.8,1.1,1.3,3,Weekday
2016-10-06,65.0,15.0,1020.6,1.9,0.8,3,Weekday
2016-10-06,44.0,14.9,1020.3,2.1,3.2,3,Weekday
2016-10-06,42.0,14.3,1020.6,2.5,2.3,3,Weekday
2016-10-07,43.0,13.9,1019.8,2.0,3.2,4,Weekday
2016-10-07,47.0,13.4,1019.6,2.4,2.2,4,Weekday
2016-10-07,45.0,13.2,1019.1,1.9,3.4,4,Weekday
2016-10-07,40.0,12.9,1018.2,2.1,0.7,4,Weekday
2016-10-07,42.0,12.7,1017.7,1.9,0.5,4,Weekday
2016-10-07,40.0,12.4,1017.2,1.1,2.1,4,Weekday
2016-10-07,39.0,12.1,1017.1,1.3,1.3,4,Weekday
2016-10-07,41.0,12.1,1016.2,1.9,1.8,4,Weekday
2016-10-07,39.0,12.2,1016.3,1.8,2.6,4,Weekday
2016-10-07,39.0,12.5,1016.3,1.7,1.5,4,Weekday
2016-10-07,41.0,12.7,1016.0,2.0,1.0,4,Weekday
2016-10-07,42.0,12.7,1015.5,0.9,1.2,4,Weekday
2016-10-07,40.0,13.1,1014.6,1.1,1.2,4,Weekday
2016-10-07,40.0,13.4,1012.7,2.4,1.6,4,Weekday
2016-10-07,43.0,13.5,1012.4,1.1,0.2,4,Weekday
2016-10-07,43.0,14.4,1011.7,1.4,0.0,4,Weekday
2016-10-07,45.0,14.9,1011.7,0.7,0.0,4,Weekday
2016-10-07,47.0,14.9,1012.5,0.9,0.0,4,Weekday
2016-10-07,51.0,14.9,1012.5,0.7,0.0,4,Weekday
2016-10-07,50.0,14.4,1012.9,0.4,0.0,4,Weekday
2016-10-07,55.0,13.9,1013.3,0.2,0.0,4,Weekday
2016-10-07,44.0,13.9,1014.2,2.0,0.0,4,Weekday
2016-10-07,26.0,13.9,1014.4,2.2,0.0,4,Weekday
2016-10-07,7.0,15.9,1014.8,4.1,0.0,4,Weekday
2016-10-08,3.0,15.1,1015.1,2.8,0.0,5,Weekend
2016-10-08,4.0,14.7,1015.0,3.5,0.0,5,Weekend
2016-10-08,7.0,14.0,1015.4,3.0,0.0,5,Weekend
2016-10-08,3.0,13.2,1015.3,4.7,0.0,5,Weekend
2016-10-08,5.0,12.1,1016.5,2.8,0.0,5,Weekend
2016-10-08,3.0,11.1,1017.0,2.8,0.0,5,Weekend
2016-10-08,7.0,10.1,1017.8,1.6,0.0,5,Weekend
2016-10-08,8.0,9.5,1018.6,2.2,0.0,5,Weekend
2016-10-08,10.0,11.1,1019.0,3.0,0.0,5,Weekend
2016-10-08,10.0,11.8,1019.9,4.4,0.0,5,Weekend
2016-10-08,4.0,12.7,1019.8,3.2,0.0,5,Weekend
2016-10-08,19.0,13.6,1019.6,4.5,0.0,5,Weekend
2016-10-08,15.0,15.1,1019.0,3.4,0.0,5,Weekend
2016-10-08,7.0,15.7,1018.0,3.6,0.0,5,Weekend
2016-10-08,20.0,16.9,1017.2,2.1,0.0,5,Weekend
2016-10-08,9.0,17.1,1017.1,3.3,0.0,5,Weekend
2016-10-08,6.0,17.3,1017.4,2.7,0.0,5,Weekend
2016-10-08,8.0,16.9,1017.8,1.7,0.0,5,Weekend
2016-10-08,20.0,12.8,1018.1,0.7,0.0,5,Weekend
2016-10-08,13.0,9.6,1018.7,0.4,0.0,5,Weekend
2016-10-08,20.0,9.2,1019.4,0.3,0.0,5,Weekend
2016-10-08,19.0,8.3,1019.9,0.5,0.0,5,Weekend
2016-10-08,23.0,8.0,1019.9,0.2,0.0,5,Weekend
2016-10-08,21.0,7.4,1020.4,0.6,0.0,5,Weekend
2016-10-09,26.0,7.1,1020.7,0.5,0.0,6,Weekend
2016-10-09,27.0,6.0,1020.5,0.2,0.0,6,Weekend
2016-10-09,30.0,5.9,1020.4,0.8,0.0,6,Weekend
2016-10-09,39.0,5.5,1020.4,0.9,0.0,6,Weekend
2016-10-09,43.0,5.2,1020.7,0.9,0.0,6,Weekend
2016-10-09,37.0,5.4,1020.5,1.5,0.0,6,Weekend
2016-10-09,31.0,5.8,1020.5,1.1,0.0,6,Weekend
2016-10-09,27.0,6.4,1020.8,0.9,0.0,6,Weekend
2016-10-09,17.0,7.4,1021.3,1.2,0.0,6,Weekend
2016-10-09,13.0,8.3,1021.3,1.2,0.0,6,Weekend
2016-10-09,15.0,10.5,1020.9,1.0,0.0,6,Weekend
2016-10-09,20.0,12.0,1020.5,0.9,0.0,6,Weekend
2016-10-09,29.0,13.9,1019.8,1.1,0.0,6,Weekend
2016-10-09,52.0,16.2,1018.4,2.1,0.0,6,Weekend
2016-10-09,26.0,17.0,1017.5,2.1,0.0,6,Weekend
2016-10-09,25.0,17.3,1016.9,3.9,0.0,6,Weekend
2016-10-09,22.0,17.5,1016.3,2.7,0.0,6,Weekend
2016-10-09,20.0,16.5,1016.3,1.8,0.0,6,Weekend
2016-10-09,25.0,14.8,1016.4,1.5,0.0,6,Weekend
2016-10-09,35.0,12.3,1016.6,0.8,0.0,6,Weekend
2016-10-09,38.0,9.2,1016.8,0.9,0.0,6,Weekend
2016-10-09,40.0,9.4,1016.8,0.7,0.0,6,Weekend
2016-10-09,45.0,8.1,1016.8,0.7,0.0,6,Weekend
2016-10-09,48.0,8.0,1016.6,0.5,0.0,6,Weekend
2016-10-10,52.0,7.5,1016.5,1.1,0.0,0,Weekday
2016-10-10,55.0,7.2,1016.3,0.0,0.0,0,Weekday
2016-10-10,66.0,7.2,1016.2,0.9,0.0,0,Weekday
2016-10-10,57.0,6.6,1015.8,1.0,0.0,0,Weekday
2016-10-10,59.0,6.5,1016.0,0.8,0.0,0,Weekday
2016-10-10,52.0,6.1,1015.7,0.9,0.0,0,Weekday
2016-10-10,49.0,5.7,1015.7,0.8,0.0,0,Weekday
2016-10-10,53.0,6.8,1015.9,1.4,0.0,0,Weekday
2016-10-10,53.666666666666664,9.0,1016.1,1.3,0.0,0,Weekday
2016-10-10,54.333333333333336,10.9,1016.1,1.3,0.0,0,Weekday
2016-10-10,55.0,12.7,1015.7,1.4,0.0,0,Weekday
2016-10-10,71.0,14.3,1015.1,1.4,0.0,0,Weekday
2016-10-10,82.0,15.7,1014.0,1.1,0.0,0,Weekday
2016-10-10,93.0,17.2,1012.6,0.8,0.0,0,Weekday
2016-10-10,107.0,17.8,1011.7,1.6,0.0,0,Weekday
2016-10-10,115.0,18.6,1011.3,2.0,0.0,0,Weekday
2016-10-10,125.0,18.5,1010.8,1.1,0.0,0,Weekday
2016-10-10,130.0,17.3,1010.9,0.9,0.0,0,Weekday
2016-10-10,118.0,14.8,1011.1,0.5,0.0,0,Weekday
2016-10-10,123.0,12.7,1011.6,0.2,0.0,0,Weekday
2016-10-10,133.0,11.8,1012.1,0.0,0.0,0,Weekday
2016-10-10,135.0,11.2,1012.6,0.0,0.0,0,Weekday
2016-10-10,153.0,11.0,1013.0,0.1,0.0,0,Weekday
2016-10-10,147.0,11.6,1014.0,1.2,0.0,0,Weekday
2016-10-11,131.0,10.2,1014.1,0.5,0.0,1,Weekday
2016-10-11,128.0,10.2,1014.2,0.9,0.0,1,Weekday
2016-10-11,126.0,9.3,1014.3,0.6,0.0,1,Weekday
2016-10-11,125.0,8.7,1013.9,0.9,0.0,1,Weekday
2016-10-11,127.0,8.3,1014.8,0.6,0.0,1,Weekday
2016-10-11,123.0,7.8,1015.4,1.2,0.0,1,Weekday
2016-10-11,122.0,9.7,1016.1,1.9,0.0,1,Weekday
2016-10-11,125.0,10.1,1017.0,1.8,0.0,1,Weekday
2016-10-11,130.0,11.7,1018.1,2.0,0.0,1,Weekday
2016-10-11,130.0,14.8,1019.1,1.2,0.0,1,Weekday
2016-10-11,114.0,17.3,1019.3,1.6,0.0,1,Weekday
2016-10-11,65.0,17.1,1019.0,3.5,0.0,1,Weekday
2016-10-11,136.0,17.6,1018.3,3.2,0.0,1,Weekday
2016-10-11,151.0,18.2,1017.5,2.9,0.0,1,Weekday
2016-10-11,152.0,18.4,1016.9,2.3,0.0,1,Weekday
2016-10-11,155.0,18.3,1016.8,2.2,0.0,1,Weekday
2016-10-11,148.0,17.9,1017.0,2.6,0.0,1,Weekday
2016-10-11,112.0,17.3,1017.5,1.7,0.0,1,Weekday
2016-10-11,104.0,15.6,1018.2,1.1,0.0,1,Weekday
2016-10-11,110.0,15.0,1019.0,1.4,0.0,1,Weekday
2016-10-11,86.0,14.3,1019.7,1.4,0.0,1,Weekday
2016-10-11,72.0,13.8,1020.6,1.8,0.0,1,Weekday
2016-10-11,51.0,13.6,1021.0,1.1,0.0,1,Weekday
2016-10-11,51.0,13.7,1021.4,1.4,0.0,1,Weekday
2016-10-12,47.0,13.3,1021.5,1.2,0.0,2,Weekday
2016-10-12,49.0,13.0,1021.4,1.0,0.0,2,Weekday
2016-10-12,54.0,13.0,1021.3,0.7,0.0,2,Weekday
2016-10-12,47.0,12.8,1021.3,1.1,0.0,2,Weekday
2016-10-12,47.0,12.5,1021.4,1.4,0.0,2,Weekday
2016-10-12,49.0,12.3,1021.6,1.1,0.0,2,Weekday
2016-10-12,54.0,12.5,1021.8,0.9,0.0,2,Weekday
2016-10-12,61.0,12.3,1022.2,1.0,0.0,2,Weekday
2016-10-12,59.0,12.7,1022.6,1.2,0.0,2,Weekday
2016-10-12,60.0,13.1,1023.2,1.2,0.0,2,Weekday
2016-10-12,65.0,14.5,1022.8,1.2,0.0,2,Weekday
2016-10-12,73.0,15.6,1022.3,0.7,0.0,2,Weekday
2016-10-12,76.0,16.5,1021.2,1.5,0.0,2,Weekday
2016-10-12,87.0,17.6,1019.9,1.6,0.0,2,Weekday
2016-10-12,96.0,18.1,1019.0,1.0,0.0,2,Weekday
2016-10-12,97.0,18.2,1018.2,1.5,0.0,2,Weekday
2016-10-12,97.0,18.1,1017.6,2.1,0.0,2,Weekday
2016-10-12,87.0,17.6,1017.3,1.4,0.0,2,Weekday
2016-10-12,82.0,16.1,1017.2,0.8,0.0,2,Weekday
2016-10-12,88.0,14.9,1017.4,0.8,0.0,2,Weekday
2016-10-12,100.0,15.2,1017.5,1.0,0.0,2,Weekday
2016-10-12,110.0,16.1,1017.6,1.0,0.0,2,Weekday
2016-10-12,120.0,15.8,1017.7,1.1,0.0,2,Weekday
2016-10-12,121.0,15.3,1017.6,0.8,0.0,2,Weekday
2016-10-13,118.0,13.8,1017.1,0.4,0.0,3,Weekday
2016-10-13,120.0,12.2,1016.7,0.8,0.0,3,Weekday
2016-10-13,120.0,11.6,1016.3,0.3,0.0,3,Weekday
2016-10-13,117.0,11.2,1016.1,0.1,0.0,3,Weekday
2016-10-13,111.0,10.8,1016.0,0.1,0.0,3,Weekday
2016-10-13,108.0,10.6,1016.2,0.0,0.0,3,Weekday
2016-10-13,110.0,10.5,1016.6,0.3,0.0,3,Weekday
2016-10-13,106.0,10.4,1016.8,0.5,0.0,3,Weekday
2016-10-13,108.0,12.2,1017.1,0.7,0.0,3,Weekday
2016-10-13,125.0,14.6,1017.3,1.1,0.0,3,Weekday
2016-10-13,139.0,16.3,1016.9,1.6,0.0,3,Weekday
2016-10-13,146.0,18.0,1016.6,1.3,0.0,3,Weekday
2016-10-13,163.0,19.0,1015.7,0.7,0.0,3,Weekday
2016-10-13,167.0,20.1,1014.8,0.9,0.0,3,Weekday
2016-10-13,174.0,21.0,1014.0,1.5,0.0,3,Weekday
2016-10-13,181.0,21.5,1013.4,1.4,0.0,3,Weekday
2016-10-13,178.0,21.3,1013.2,1.4,0.0,3,Weekday
2016-10-13,182.0,20.3,1013.3,1.5,0.0,3,Weekday
2016-10-13,192.0,19.1,1013.5,1.4,0.0,3,Weekday
2016-10-13,216.0,16.4,1014.0,0.2,0.0,3,Weekday
2016-10-13,236.0,15.2,1014.4,0.1,0.0,3,Weekday
2016-10-13,248.0,14.6,1014.7,0.6,0.0,3,Weekday
2016-10-13,259.0,14.3,1015.1,0.3,0.0,3,Weekday
2016-10-13,248.0,14.0,1015.3,0.5,0.0,3,Weekday
2016-10-14,225.0,14.0,1015.3,0.5,0.0,4,Weekday
2016-10-14,211.0,13.4,1015.2,1.1,0.0,4,Weekday
2016-10-14,219.0,13.4,1015.5,0.7,0.0,4,Weekday
2016-10-14,208.0,13.1,1015.4,0.5,0.0,4,Weekday
2016-10-14,210.0,12.7,1015.4,0.5,0.0,4,Weekday
2016-10-14,206.0,12.9,1015.6,0.5,0.0,4,Weekday
2016-10-14,200.0,12.4,1016.1,0.9,0.0,4,Weekday
2016-10-14,177.0,12.4,1016.6,0.4,0.0,4,Weekday
2016-10-14,168.0,13.6,1017.3,0.5,0.0,4,Weekday
2016-10-14,193.0,14.6,1018.0,0.8,0.0,4,Weekday
2016-10-14,212.0,16.8,1018.0,1.3,0.0,4,Weekday
2016-10-14,232.0,18.5,1017.8,1.5,0.0,4,Weekday
2016-10-14,243.0,19.5,1017.2,1.3,0.0,4,Weekday
2016-10-14,276.0,20.9,1016.6,1.0,0.0,4,Weekday
2016-10-14,317.0,21.5,1015.8,1.3,0.0,4,Weekday
2016-10-14,346.0,21.7,1015.6,1.8,0.0,4,Weekday
2016-10-14,279.0,22.1,1015.6,1.2,0.0,4,Weekday
2016-10-14,214.0,19.9,1015.7,0.0,0.0,4,Weekday
2016-10-14,227.0,17.1,1016.0,0.2,0.0,4,Weekday
2016-10-14,320.0,16.1,1016.6,1.2,0.0,4,Weekday
2016-10-14,305.0,15.0,1017.2,0.9,0.0,4,Weekday
2016-10-14,263.0,14.4,1017.7,0.3,0.0,4,Weekday
2016-10-14,258.0,13.8,1018.1,1.2,0.0,4,Weekday
2016-10-14,259.0,13.7,1018.3,0.0,0.0,4,Weekday
2016-10-15,268.0,13.2,1018.5,0.0,0.0,5,Weekend
2016-10-15,285.0,12.4,1018.4,1.3,0.0,5,Weekend
2016-10-15,281.0,12.1,1018.5,0.4,0.0,5,Weekend
2016-10-15,271.0,11.9,1018.4,0.6,0.0,5,Weekend
2016-10-15,251.0,10.9,1018.4,1.1,0.0,5,Weekend
2016-10-15,220.0,11.1,1018.4,0.1,0.0,5,Weekend
2016-10-15,211.0,10.7,1018.7,0.8,0.0,5,Weekend
2016-10-15,184.5,11.1,1018.8,0.5,0.0,5,Weekend
2016-10-15,158.0,12.6,1019.2,0.8,0.0,5,Weekend
2016-10-15,159.0,13.5,1019.5,0.9,0.0,5,Weekend
2016-10-15,176.0,14.6,1019.6,0.7,0.0,5,Weekend
2016-10-15,185.0,15.3,1019.5,0.8,0.0,5,Weekend
2016-10-15,194.0,15.9,1018.9,1.4,0.0,5,Weekend
2016-10-15,187.5,16.1,1018.0,0.7,0.0,5,Weekend
2016-10-15,181.0,16.6,1017.4,1.4,0.0,5,Weekend
2016-10-15,178.0,16.7,1017.0,0.5,0.0,5,Weekend
2016-10-15,182.0,16.6,1016.9,0.3,0.0,5,Weekend
2016-10-15,175.0,16.3,1016.9,0.7,0.0,5,Weekend
2016-10-15,162.0,15.6,1017.1,0.0,0.0,5,Weekend
